coordinates,favorited,user,favorite_count,contributors,quoted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,quoted_status_id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,quoted_status_id,in_reply_to_status_id_str,place,source
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",20,,,,True,in,"Tengah malam ini efektif harga minyak bagi 1-7 Jun.

Harap tak naik macam harga sayur di Alor Setar. Daun bawang, d… https://t.co/uOzx1fvOsP",,869729370667077632,,,,65,False,,,Wed May 31 01:36:55 +0000 2017,869729370667077632,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uOzx1fvOsP', 'indices': [117, 140], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/869729370667077632'}]}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",32,,,,False,in,"Rabu, 31 Mei 2017 ~ 5 Ramadhan 1438
Hari ke-842 Anwar Ibrahim tahanan politik
Hari ke-792 rakyat mangsa GST
Hari ke-1,532 MO1 samun RM2.6B",,869719676078612480,,,,32,False,,,Wed May 31 00:58:24 +0000 2017,869719676078612480,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",51,,,,False,in,"Cinta kuselami,
Mendiami hati,
Yang hakiki;

Tiada yang melebihi,
Tiada yang mengatasi,
Kasihku padaMu, ya Illahi.",,869638043778433024,,,,61,False,,,Tue May 30 19:34:01 +0000 2017,869638043778433024,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",44,,,,False,in,"Yang mengasihiMu, Engkau kurniakan kesabaran;
Yang membenciMu, Engkau berikan penangguhan;
Ya Illahi, Engkaulah Tuhan,
Aku memohon keadilan.",,869597981380456448,,,,37,False,,,Tue May 30 16:54:49 +0000 2017,869597981380456448,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",68,,,,False,in,"Dulu ramai pemerintah umat Islam beri makan rakyat terbanyak.

Kini menyamun, mencuri duit rakyat yang banyak.",,869590894378237954,,,,78,False,,,Tue May 30 16:26:40 +0000 2017,869590894378237954,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",96,,,,True,in,"Legendaris Ramadhan
⚫️Sultan Uthmaniyyah Orhan Gazi 1281-1362
Arah bina imaret (dapur rakyat) iftar 30,000 orang mi… https://t.co/cEmHVNOoou",,869587109064998912,,,,159,False,,,Tue May 30 16:11:37 +0000 2017,869587109064998912,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cEmHVNOoou', 'indices': [117, 140], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/869587109064998912'}]}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",65,,,,True,in,"Legendaris Ramadhan
⚫️Khalifah Al-Mu'izz li-Dinil'Lah (932-975)
Arah istana masak tiap hari 1,000+ belanga makanan… https://t.co/zMW4K9s6kR",,869581402039173120,,,,100,False,,,Tue May 30 15:48:56 +0000 2017,869581402039173120,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zMW4K9s6kR', 'indices': [116, 139], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/869581402039173120'}]}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",49,,,,False,in,"Politik semasa Malaysia:
Orang integriti berakal gaduh; perasuah kekal gelojoh.

Bodoh!",,869576704590618624,,,,45,False,,,Tue May 30 15:30:16 +0000 2017,869576704590618624,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",46,,,,False,in,Tak kubenci batang tubuh; cuma kutolak cakap bodoh.,,869567183268990976,,,,64,False,,,Tue May 30 14:52:26 +0000 2017,869567183268990976,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",14,,,,True,en,"Politics, Religion &amp; The Qur'an.
In need: ""There shall be no compulsion in religion
In hate: ""Unto you your religio… https://t.co/bWZZft06uK",,869563124621295619,,,,14,False,,,Tue May 30 14:36:19 +0000 2017,869563124621295619,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bWZZft06uK', 'indices': [121, 144], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/869563124621295619'}]}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
