1,AyamBlend,"  Jul 2 2017, 10:32 PM",New Member,Group: Junior Member,Posts: 6,Joined: Nov 2011,,Pakai perdana because I love pm I love Malaysia.
2,leeweichun,"  Jul 2 2017, 10:38 PM",New Member,Group: Junior Member,Posts: 15,Joined: Feb 2014,,"After 1 year of service and repairs, then compare your bank account balance again."
3,syncnsky,"  Jul 2 2017, 10:44 PM",New Member,Group: Junior Member,Posts: 11,Joined: Nov 2004,,Masuk workshop. Keluar kedai hutang bank beribu-ribu...
4,unwanted guy,"  Jul 2 2017, 10:46 PM",New Member,Group: Junior Member,Posts: 6,Joined: May 2017,,Memang bodo
5,Smoochy poohh,"  Jul 2 2017, 10:47 PM",New Member,Group: New Member,Posts: 0,Joined: Aug 2016,From: Raub  Seremban,"Baru-baru ini muncul iklan dari seorang individu yang berkata membeli sebuah BMW 3-Series E90 adalah jauh lebih berbaloi dari membeli sebuah Toyota Vios.Menurut iklan beliau, dari membelis ebuah Toyota Vios, adalah lebih baik membeli sebuah BMW 320i E90 kerana Vios adalah sebuah kenderaan yang tidak begitu sempurna berbanding dengan BMW (memang sebuah Vios tidak patut dibandingkan dengan sebuah BMW, baik di bumi atau di planet-planet lain),  dan adalah lebih bijak untuk membeli sebuah BMW 3-Series terpakai.Mungkin beliau sedikit ""over"" di dalam iklan tersebut kerana ada banyak faktor yang tidak dikongsi - contohnya harga insurans, harga alat ganti, jumlah penyurutan nilai dan juga fakta di mana ia memerlukan seorang pemilik yang rajin untuk melayan sebuah kenderaan Jerman terpakai.Rakan Careta dari Page Auto Stylista di Facebook, Kamarul Ariffin Nor Sadan nampaknya berfikiran sama seperti kami dan beiau tampil menasihatkan orang ramai agar jangan mudah terpedaya.Kamarul sebenarnya memang memiliki sebuah BMw 3-Series E90 dan kerana itu, pengalaman beliau memang boleh diterima-pakai.Teruskan membaca komentar Kamarul yang dimuat-naik di dalam laman Facebook beliau. kamarul BMWKamarul dan BMW E90 beliau.  Sebagai pemilik BMW E90, aku sarankan agar kau orang tak terperdaya dengan penjual seperti ini.Aku beli E90 LCI tahun keluaran 2010 pada tahun 2012 di BMW Premium Selections— kira secondhand tapi melalui Auto Bavaria.Masa ambil, odometer baru 8,000km. Ada warranti lagi setahun. Lima tahun aku guna kereta ni aku boleh kata kereta ini bagus.Aku berpuashati dengannya, cuma pemilikan kereta ini tak seindah gambaran yang dihebahkan. Beberapa perkara kau kena tahu: 1. Harga: ?RM80,000 hutang vs RM75,000 tunai. Bukan mudah kumpul wang tunai sebanyak RM75,000. Kalau kau ada wang tunai sebanyak itu, elok kau guna duit itu untuk beli kereta terpakai yang masih boleh buat pinjaman bank dan bayar harga muka tinggi, selebihnya kau laburkan. 2. Waranti: ?BMW terpakai tahun 2010 mestilah dah luput waranti. Kereta baru ada warranty sehingga 5 tahun. Jika kewangan baru nak stabil, jangan peningkan kepala pakai kereta tiada warranty. Kecuali kau beli kereta terpakai yang kos selenggara rendah. Semestinya bukan BMW E90. 3. Alat ganti: ?Sparepart reconditioned boleh dapat murah, tapi kena rajin cari sendiri. Kalau kereta dah rosak, nak kena cari lagi sparepart sendiri, memang niaya. Sparepart Taiwan pun murah, tapi apa guna beli kereta kualiti Jerman tapi semua pakai parts Taiwan yang tak authorised. Baik beli kereta tempatan tapi alat ganti asli. Bergaya jangan sampai poket papa kedana. itu kurang bijak. 4. Tayar: ?Sesetengah spec E90 tiada tayar spare. Ia pakai tayar run flat— bermaksud kalau pancit boleh jalan beberapa puluh kilometer lagi dengan kelajuan terhad. Harga sebuah tayar run flat untuk size untuk E90 ni mececah RM1,200 sebiji. Aku tukar kepada tayar biasa, sebab tak mampu. Kalau pancit, terpaksa panggil tow truck. Lagi satu, saiz tayar pun tak begitu mudah di cari.BMW E90 side 5. Penjimatan bahan api: ?E90 320i mempunyai enjin 2.0L. Kecermatan minyaknya tak akan sama dengan enjin 1.5L. Mesti 2.0L lebih tinggi sedikit. Lagi-lagi kalau suka bawa macam pelesit, seperti yang dianjurkan dalam pos penjual. Jangan nanti dah beli E90, merungut setiap minggu sebab harga minyak naik. Dan bila pandu macam pelesit, komponen akan perlu ditukar dengan lebih kerap! 6. Lain-lain: ?- Ada ciri lampu tutup sendiri jika lupa matikan lampu selepas enjin dimatikan, namun namanya bukan LED Angel Eye Technology.?- Kesenyapan kabin (NVH) E90, terutamanya jika spesifikasi dengan rim 18"" dan tayar run flat, tidaklah begitu hebat. Kalau versi M-sport, NVH lebih teruk kerana springnya keras. Dan Vios baharu sudah mempunyai lebih banyak alatan canggih seperti keyless entry, push start button dan lain-lain. Paling penting, Vios ini ""reliable"" dan menjimatkan minyak! Kesimpulan:Hati-hati dengan janji manis penjual. Dia cerita yang indah-indah sahaja. Tak usah percaya semua yang dia kata.Maaf jika saya kata, jika budget kau mampu beli Vios baharu RM80,000 secara pinjaman bank, maka anda belum mampu beli BMW E90 terpakai pada harga RM75,000 secara tunai. Oh ya! Cuba teka harga brake pad ori E90 berapa? Eh jangan kata boleh pakai brake tak ori pula.Credit : Careta http://careta.my/article/pemilik-bmw-e90-j...i-bmw-dari-vios"
6,pisces88,"  Jul 2 2017, 10:48 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,390",Joined: Nov 2007,,very true lol
7,rcracer,"  Jul 2 2017, 10:53 PM",?????,Group: Senior Member,"Posts: 3,437",Joined: Jan 2003,,"De regulated tariff , insurance 6-7 k a year, quietly sell off cannot afford,"
8,boonwuilow,"  Jul 2 2017, 10:54 PM",Diesel rocks,Group: Senior Member,"Posts: 3,657",Joined: Oct 2009,"From: Cheras, Selangor","For those individual who are wiser than other, would buy a 320d (which is the turbo diesel variant) that would do over 1000km per tank of diesel. While in the same time more fun to drive than the petrol version because got more low end torque."
9,MR_alien,"  Jul 2 2017, 10:55 PM",Mr.Alien on the loss,Group: Senior Member,"Posts: 2,013",Joined: Oct 2007,From: everywhere in sabah,hes like /k/tardwhy buy myvi when u can topup and buy use kancil turbo
10,urnicksux2,"  Jul 2 2017, 10:55 PM",New Member,Group: Junior Member,Posts: 31,Joined: Jul 2013,,ok i go order 5 now
11,ar188,"  Jul 2 2017, 10:55 PM",Look at all my stars!!,Group: Senior Member,"Posts: 8,094",Joined: Jun 2006,,lol
12,ar188,"  Jul 2 2017, 10:57 PM",Look at all my stars!!,Group: Senior Member,"Posts: 8,094",Joined: Jun 2006,,"nah, torque is useless if you dont have the power to go with it.will still prefer turbo/sc petrol engine vs your td diesel."
13,memekfalui,"  Jul 2 2017, 10:58 PM",Getting Started,Group: Junior Member,Posts: 242,Joined: Oct 2004,,Baik merungut banyak poker kosongDaripada jadi aruah dalam vios kosong
14,vin_ann,"  Jul 2 2017, 10:59 PM",Look at all my stars!!,Group: Senior Member,"Posts: 9,841",Joined: Feb 2006,,
15,zoozooka,"  Jul 2 2017, 11:01 PM",Getting Started,Group: Junior Member,Posts: 221,Joined: Jun 2012,,Prefer virgin ViOS
16,lol~,"  Jul 2 2017, 11:01 PM",Getting Started,Group: Junior Member,Posts: 219,Joined: Jun 2009,,"Few my fb friends (incl cousins) share this post hintting they wanna buy 1. Im done giving 2cent to them coz they will never hear me out. In malaysia, most ppl wont gonna hear other ppl opinion unless:1 u are reputable person2 u give an opinion which not favourable to what they desireIn the end, keep quite are better option. No wonder lots of ppl keep on getting scam coz they only see the good side"
17,vin_ann,"  Jul 2 2017, 11:02 PM",Look at all my stars!!,Group: Senior Member,"Posts: 9,841",Joined: Feb 2006,,Are 320d reliable? Friend share that his friend get second hand 320d pre-facelift ard RM80k .... Get own mechanic outside to service is way cheaper But the parts cost might cost a bomb when fails right ?
18,Lancewood,"  Jul 2 2017, 11:02 PM",Getting Started,Group: Junior Member,Posts: 57,Joined: Feb 2015,,mau beli bmw tapi takut roadtax tinggi takut makan minyak.......haih.....bagus beli mawi bah.
19,Lancewood,"  Jul 2 2017, 11:04 PM",Getting Started,Group: Junior Member,Posts: 57,Joined: Feb 2015,,you know the sound of that diesel compare to the 3 liter straight 6?Heck even the 4 potter on the F10 528i sounded bad.
0,playstan211,"  Yesterday, 11:34 PM, updated 3h ago",Getting Started,Group: Junior Member,Posts: 277,Joined: Jan 2013,,specs as below. AMD Ryzen 5 1600Giga AB350 Gaming 3Kingston HyperX 16GB @ 2667MHzGiga Aorus Xtreme GTX1080 8GSamsung 850 Evo 500GBToshiba HDD 3TBSeasonic X Gold 750WPhanteks P400 Tempered GlassPrice: S$2600+
1,ar188,"  Yesterday, 11:35 PM",Look at all my stars!!,Group: Senior Member,"Posts: 8,094",Joined: Jun 2006,,how muchie the 1080 gpu?
2,lawliet88,"  Yesterday, 11:35 PM",Getting Started,Group: Junior Member,Posts: 216,Joined: May 2010,From: Cheras For PPL to Live 1,1080 but ur monitor spec?
3,cj7,"  Yesterday, 11:36 PM",Casual,Group: Junior Member,Posts: 356,Joined: Mar 2008,,usd. wow.
4,koopa,"  Yesterday, 11:37 PM",Casual,Group: Junior Member,Posts: 498,Joined: Mar 2005,From: Bowser Koopa Castle,Hopefully comes with 200Hz monitor.
5,playstan211,"  Yesterday, 11:40 PM",Getting Started,Group: Junior Member,Posts: 277,Joined: Jan 2013,,936Dell S2318Hjust a normal monitor. planning to upgrade to a better one.
6,Zgames,"  Yesterday, 11:42 PM",- I am a very weird lizard -,Group: Senior Member,"Posts: 1,436",Joined: Apr 2013,From: Raub ( Studying weeeeeeeeeeeeee ),Now time to sub humble monthly or bai humble bundle and in no time 100+ game.
7,ar188,"  Yesterday, 11:44 PM",Look at all my stars!!,Group: Senior Member,"Posts: 8,094",Joined: Jun 2006,,what currency is this?
8,GibeDeMuny,"  Yesterday, 11:45 PM",New Member,Group: Junior Member,Posts: 12,Joined: Nov 2016,,inb4 pirate still
9,playstan211,"  Yesterday, 11:47 PM",Getting Started,Group: Junior Member,Posts: 277,Joined: Jan 2013,,SGD
10,marfccy,"  Yesterday, 11:50 PM",Le Ponyland!!!,Group: Senior Member,"Posts: 3,801",Joined: Nov 2011,,untungla new rig
11,PeinEVO,"  Yesterday, 11:51 PM",Getting Started,Group: Junior Member,Posts: 259,Joined: Jun 2013,,abis la u ..nnti jdi mcm i..skit2 mahu try upgrade hahaha
12,aloy5415,"  Yesterday, 11:54 PM",Getting Started,Group: Junior Member,Posts: 266,Joined: Jan 2009,From: Where Is Nowhere,nasib baik i tak. sebab i poor.
13,zerorating,"  Yesterday, 11:56 PM",Sampah Masyarakat,Group: Senior Member,Posts: 572,Joined: Aug 2007,From: Lokap Polis,"not completed, get this also:» Click to show Spoiler - click again to hide... «"
14,adren1,"  Yesterday, 11:58 PM",New Member,Group: Junior Member,Posts: 49,Joined: Nov 2008,From: P.J,If here the same spec can get how much in RM?
15,PeinEVO,"  Today, 12:25 AM",Getting Started,Group: Junior Member,Posts: 259,Joined: Jun 2013,,i pon not that well off.. still a fresh graduate with no income of my own.. still trying to fund my upgrade through selling my unused item per my signature     but still need more funding
16,daddygrandson,"  Today, 12:27 AM",New Member,Group: New Member,Posts: 2,Joined: Jun 2017,,If convert to myr is ard 8k. Mahal.Mayb in sgd is cheap
17,JohnLai,"  Today, 12:36 AM",Skeptical Cat,Group: Senior Member,"Posts: 1,119",Joined: Apr 2006,,"Wah...so rich, how about donating some of previous gear to me."
18,ihatemynahs,"  Today, 12:44 AM",New Member,Group: Junior Member,Posts: 24,Joined: Dec 2010,"From: Kota Tinggi, Johor",enjoice
19,@zan65,"  Today, 12:49 AM",New Member,Group: Junior Member,Posts: 12,Joined: Dec 2016,From: Penang - Skudai,welcome comrade!
0,sp6068,"  Jun 7 2017, 04:05 PM, updated 4w ago",iSeeWutYouDidThere,Group: Senior Member,Posts: 749,Joined: Jun 2011,From: Home of Bak Kut Teh! :),"Change your MyRapid card for a seamless journey on LRT, Monorail, BRT and MRT. For more info, log on to our website or connect with us on our social media channels. GENERAL INFO:1. When is the MyRapid migration exercise?The MyRapid migration exercise will be from 15 June 2017 to 15 July 2017. 2. Why do I need to migrate from MyRapid card to the new MyRapid TnG card? Our ticketing system has been upgraded to Touch ‘N Go platform. This is to ensure all passengers will be able to travel seamlessly on all Rapid KL rail and bus services, using the new MyRapid TnG card.3. Where can I migrate my MyRapid card to MyRapid TnG card?You can migrate your MyRapid card at all Rapid KL Customer Service Counters at LRT, Monorail and BRT stations, except at Abdullah Hukum LRT Station. The migration exercise can be done from 6:30 am – 2.00 pm and 3:30 pm to 10:30 pm.4. Can I migrate my MyRapid card at MRT stations?No, you cannot migrate your MyRapid card at MRT stations.5. Can I still use my MyRapid card on any Rapid KL rail and bus services after the migration exercise is over?No, your MyRapid card will not be valid on any Rapid KL rail and bus service after 15 July 2017. 6. I’ve lost my MyRapid card. Am I still entitled for the migration?Yes, you are still entitled to migrate. However, you will need to report the lost card to our Contact Centre at 03-7885 2525/ email: suggest@rapidkl.com.my 7. I’m a MyRapid bus user. Where can I go to migrate my card?You can go to any Rapid KL Customer Service Counter at LRT, Monorail and BRT stations, except Abdullah Hukum LRT Station. The Rapid KL bus hubs will not carry any migration exercise.8. Can I reload my Touch ‘N Go card at Rapid KL Customer Service Counters? Will there be any reload fee charged?Yes, you can reload your existing Touch ‘N Go or the new MyRapid TnG cards at Rapid KL Customer Service Counters at LRT, Monorail and BRT station, except for Abdullah Hukum LRT Station. RM0.50 reload fee will be chargeable.9. Can I reload my new MyRapid TnG card at petrol stations or any convenient store in Klang Valley?Yes, you can reload your new MyRapid TnG card at any location that offers the reload facilities. You can also go to the Touch ‘N Go Hubs and Self Service Kiosks.10. How much is the minimum reload for MyRapid TnG card at the Rapid KL counters?The minimum reload at the counters is RM 10.00 (amount is based on multiples of 10)11. Can I reload my new MyRapid TnG at the Ticket Vending Machine (TVM) at LRT/ Monorail / BRT stations?No, reload for your MyRapid TnG can only be done at Rapid KL Customer Service Counters or any TNG reload point.12. Can I use my new MyRapid TnG card to pay for parking or tolls?Yes, the new MyRapid TnG card offers the same function as the regular Touch ‘N Go card.13. I’ve never been a MyRapid card user. Can I purchase the new MyRapid TnG? How much is the price and where can I purchase it?Yes, you can purchase the new MyRapid TnG during the migration exercise at these stations, at the price of RM15.00, with RM9.50 stored value.GENERIC MYRAPID CARD:  14. What are the requirements for me to migrate my MyRapid card? · The migration exercise is open to all MyRapid cardholders. · The balance in your MyRapid card will be transferred into the new MyRapid TnG card.· The minimum amount to be transferred is RM 5.00. · If the balance in your MyRapid card is not in the denomination of RM 5.00, you will need to reload the card to round up the balance as per the examples below: o Example 1: Balance in MyRapid card: RM 2.50, you will need to reload RM 2.50, to make it RM 5.00o Example 2: Balance in MyRapid card: RM 13.70, you will need to reload RM 1.30, to make it RM 15.00o Example 3: Balance in MyRapid card: RM 17.00, you will need to reload RM 3.00, to make it RM 20.0015. Do I need to pay any migration fees? No. You will only need to pay the reload amount required to round up the balance of the card.16. Is MyRapid card price is refundable?No, the MyRapid card price is not refundable.17. I have two MyRapid cards. Is it possible for me to transfer the balance of both cards into the new MyRapid TnG card?No. The migration exercise is based on one-to-one exchange. 18. I already have a Touch ‘N Go card. Can I transfer the balance from my MyRapid card to my existing Touch ‘N Go card? No, you cannot transfer the balance from your MyRapid card into your existing Touch ‘N Go card. The MyRapid card price will not be refundable."
1,SonnyCooL,"  Jun 7 2017, 04:07 PM",Web Bastard,Group: Senior Member,"Posts: 4,510",Joined: Sep 2004,From: www.bitching.asia,Any extra charge for usinf tng ?
2,adamhzm90,"  Jun 7 2017, 04:10 PM",On my way,Group: Senior Member,Posts: 526,Joined: Apr 2014,,wah i just complained about this. now waiting for ktm move
3,sp6068,"  Jun 7 2017, 04:10 PM",iSeeWutYouDidThere,Group: Senior Member,Posts: 749,Joined: Jun 2011,From: Home of Bak Kut Teh! :),None. It works like your normal TnG card.
4,doremon,"  Jun 7 2017, 04:11 PM",cLuElEss T_T,Group: Senior Member,"Posts: 2,235",Joined: Jan 2005,,How come FB and their official site no news on this LOL
5,Deznom,"  Jun 7 2017, 04:12 PM",Casual,Group: Junior Member,Posts: 316,Joined: Aug 2006,,your google-fu rosak? its a pinned post on their facebook page le..
6,doremon,"  Jun 7 2017, 04:13 PM",cLuElEss T_T,Group: Senior Member,"Posts: 2,235",Joined: Jan 2005,,http://www.touchngo.com.my/Promotion/Perso...ent-Promotions/Where ?
7,luahanpelik,"  Jun 7 2017, 04:14 PM",Getting Started,Group: Junior Member,Posts: 80,Joined: Dec 2011,,Official site got la news.
8,Deznom,"  Jun 7 2017, 04:15 PM",Casual,Group: Junior Member,Posts: 316,Joined: Aug 2006,,kat rapidkl facebook page le..https://www.facebook.com/notes/rapid-kl/myr...45564108800814/
9,doremon,"  Jun 7 2017, 04:16 PM",cLuElEss T_T,Group: Senior Member,"Posts: 2,235",Joined: Jan 2005,,Lol sorry2 ahhahaha search wrongly
10,more2teayap,"  Jun 7 2017, 04:16 PM",~(-.-~),Group: Senior Member,"Posts: 2,459",Joined: Jun 2006,From: LYN mySQL Database,"they introduce myrapid card, deployed reload machine just for myrapid card then now ask us to change back to touch N Go?"
11,memphiz_zero88,"  Jun 7 2017, 04:17 PM",awwwww~~~~~ :3,Group: Moderator,"Posts: 2,192",Joined: Jul 2008,"From: settling down, Sentul",lol now got extra 50 sen charge if reload at LRT station. and cannot use the machine for reload.
12,sp6068,"  Jun 7 2017, 04:18 PM",iSeeWutYouDidThere,Group: Senior Member,Posts: 749,Joined: Jun 2011,From: Home of Bak Kut Teh! :),I think people bising about it. Cause their rapidcard give more discount for prasarana's services compared to tng. People prefer tng coz can use on all bus and rail. Now finally you get both in one card.
13,febreze2xxx,"  Jun 7 2017, 04:21 PM",Casual,Group: Junior Member,Posts: 407,Joined: Apr 2009,,You sure the discount is there? I could not find anything regarding the discount rate for the new card
14,luahanpelik,"  Jun 7 2017, 04:23 PM",Getting Started,Group: Junior Member,Posts: 80,Joined: Dec 2011,,jimat ruang untuk kad yo
15,davkong,"  Jun 7 2017, 04:23 PM",reConnect,Group: Senior Member,"Posts: 1,472",Joined: Jan 2003,From: Malaysia,"3 rates - cash, TnG and MyRapid."
16,wodenus,"  Jun 7 2017, 04:23 PM",Tree Octopus,Group: Senior Member,"Posts: 14,987",Joined: Jan 2003,,Why are you looking at the promotions page? that isn't a promotion
17,luahanpelik,"  Jun 7 2017, 04:24 PM",Getting Started,Group: Junior Member,Posts: 80,Joined: Dec 2011,,isnt that what the migration is about? migrate your existing package to new card with tng?
18,BridgestoneRE711,"  Jun 7 2017, 04:24 PM",? ? ? ?,Group: Senior Member,"Posts: 3,421",Joined: Nov 2004,From: alor star • selangor • skudai,"supposed to be like this in the first place, waste all the resources to integrate it again this time."
19,sp6068,"  Jun 7 2017, 04:25 PM",iSeeWutYouDidThere,Group: Senior Member,Posts: 749,Joined: Jun 2011,From: Home of Bak Kut Teh! :),"Yeah but dunno how the discount works.Which they will take, tng 20% off OR their own RapidKL one."
0,ironmaid89,"  Today, 12:44 AM, updated 3h ago",New Member,Group: New Member,Posts: 0,Joined: Aug 2012,,"He says his ministry, SPAD and RTD has been holding dialogues with taxi drivers to hear their views and take care of their welfare.Transport Minister Liow Tiong Lai has denied allegations by a taxi drivers’ association that BN politicians had ignored their welfare and concerns.He said that the transport ministry and the Land Public Transport Commission (SPAD) had been working hard to help taxi drivers and have had many dialogues and interactions with them.“I think SPAD has been tasked to have dialogues with them many times. RTD has also had dialogues with them.“So this kind of dialogue must be seen as the government’s action,” Liow told FMT.He said the government had always taken into consideration all the views of the taxi associations.“They can make a request and we always heed them.“We always welcome this kind of dialogue or town hall meetings.”Liow urged taxi drivers who wish to meet the transport ministry or SPAD to come up with constructive suggestions and views.He said with the rapid change in technology, the taxi drivers ought to embrace the changes, including the introduction of taxi apps.Liow said the government was now helping taxi drivers to modify the way they did their business.This was the reason why SPAD is amending the law to register Uber and Grab services to allow them and taxis to operate on an equal platform.A taxi drivers’ association earlier today said BN politicians had not spoken up for the welfare of taxi drivers and the concerns they have, questioning if the ruling government wanted their support in the coming general election.Klang Valley Taxi Association chairman Zailani Isa Usuludin said not a single BN politician had shown any interest in the welfare of taxi drivers in the country.“No BN politician has approached us and asked about the plight of taxi drivers.“Instead, only opposition party leaders have shown an interest and were present during our demonstrations,” Zailani said today at an assembly by the Malaysia Taxi Drivers Congress held at the Civic Centre in Petaling Jaya today.In March, taxi operators and drivers gathered to protest against the Uber and Grab e-hailing services in front of the Parliament building after submitting three memorandums.About 200 drivers came and protested, occupying the pedestrian path on the left and right side of the bridge leading to the Parliament building main gate.http://www.freemalaysiatoday.com/category/...f-taxi-drivers/"
1,RicoT,"  Today, 12:54 AM",Getting Started,Group: Junior Member,Posts: 75,Joined: Feb 2009,,"When KWAP invests RM124mil in Uber, you think they will let taxi continue on? Wayang saje."
0,Lumiaaa,"  Today, 12:50 AM, updated 3h ago",Getting Started,Group: Junior Member,Posts: 96,Joined: Sep 2014,From: LYN,
0,JJonathan,"  Aug 7 2016, 03:35 PM, updated 3h ago",Getting Started,Group: Junior Member,Posts: 62,Joined: Dec 2015,,
1,darth5zaft,"  Aug 7 2016, 03:37 PM",Enthusiast,Group: Senior Member,Posts: 722,Joined: Feb 2012,,itu bukan whale ke?
2,SadSoul,"  Aug 7 2016, 03:37 PM",Getting Started,Group: Junior Member,Posts: 273,Joined: Apr 2015,,Sexy legsI rike
3,BlueButtBaboon,"  Aug 7 2016, 03:38 PM",FEEL WITH IT,Group: Senior Member,Posts: 515,Joined: Aug 2014,From: hutan lipor,ROPlayer what u rate this?10/10?1/10?5/10?
4,acid427,"  Aug 7 2016, 03:38 PM",On my way,Group: Senior Member,Posts: 679,Joined: Aug 2006,"From: Today, 02:33 AM",
5,zeist,"  Aug 7 2016, 03:39 PM",Mr. Satria,Group: Senior Member,"Posts: 15,144",Joined: Jan 2003,From: M A L A Y S I A,exactly pinotnoir's pair of legs
6,IMORTALfatahL2401,"  Aug 7 2016, 03:40 PM",New Member,Group: Junior Member,Posts: 27,Joined: May 2013,,wtf is dress lidat?
7,MooTikPin,"  Aug 7 2016, 03:41 PM",Casual,Group: Junior Member,Posts: 372,Joined: Apr 2015,,U sure thats a gal?I think it is sadsoul punya species
8,sokiahlee,"  Aug 7 2016, 03:42 PM",New Member,Group: Junior Member,Posts: 47,Joined: Aug 2012,From: KL/PJ,Because malasia is hotttttt
9,SadSoul,"  Aug 7 2016, 03:42 PM",Getting Started,Group: Junior Member,Posts: 273,Joined: Apr 2015,,how sure are you?I go KL alot of girls wear like this lacmon......
10,itanium,"  Aug 7 2016, 03:47 PM",I brake very late.,Group: Senior Member,Posts: 762,Joined: Jan 2003,"From: Kota Kinabalu, Country of North Borneo.",Paus darat
11,Immunityx7,"  Aug 7 2016, 03:49 PM",Getting Started,Group: Junior Member,Posts: 101,Joined: Aug 2006,From: Instagram : kckx7,the face
12,JJonathan,"  Sep 24 2016, 11:24 PM",Getting Started,Group: Junior Member,Posts: 62,Joined: Dec 2015,,
13,gotgiant,"  Sep 24 2016, 11:29 PM",Casual,Group: Junior Member,Posts: 331,Joined: Jul 2016,,Babi married with donkey = the pic
14,cocbum4,"  Sep 24 2016, 11:33 PM",New Member,Group: Junior Member,Posts: 27,Joined: Jan 2015,,Drum stick yummy
15,everest,"  Sep 25 2016, 12:19 AM",Getting Started,Group: Junior Member,Posts: 61,Joined: Sep 2007,,
16,Mob Barley,"  Sep 25 2016, 12:24 AM",New Member,Group: New Member,Posts: 0,Joined: Sep 2016,,Max speed of the train decreased by 10km/h
17,JJonathan,"  Nov 14 2016, 03:51 AM",Getting Started,Group: Junior Member,Posts: 62,Joined: Dec 2015,,
18,JJonathan,"  Nov 14 2016, 04:20 AM",Getting Started,Group: Junior Member,Posts: 62,Joined: Dec 2015,,
19,OPT,"  Nov 14 2016, 05:40 AM",Wee wang wang,Group: Senior Member,"Posts: 1,537",Joined: Feb 2011,,Nothing to see here..
0,hellokitten,"  Yesterday, 01:19 PM, updated 14h ago",Getting Started,Group: Junior Member,Posts: 75,Joined: May 2007,,"My brother (he is Chinese of course) came to ask me a serious question, because his son next year needs to choose between SK or SRJKC... private international school he can't afford tho and his wife is banana so also scratching head.... so he asked me pros and cons of both so i noted to him that :-SRJKC (Pros)1) Dual language skillsets which is very handy2) Can become salesman and make 20K a month sell house or car3) Can learn discipline and ethics of Chinese culture instilled in their daily lives4) Can feel closer to the 'motherland' and instill the #1China pride from withinSRJKC (Cons)1) Too much homework which may cause a burden to parents whose children are not too hardworking 2) Not very patriotic as a Malaysian citizen since you don't MASTER Bahasa Malaysia which is our national language3) End up generally sticking to your own kind (Chinese) and not very exposed to others of different races.4) Every once in a while need to bring donation card outside to ask people to contribute towards school building fundSK (Pros)1) Exposed to others and can learn to adapt more towards other races in Malaysia since its very multi racial.2) Sense of nationalism since you will be mastering Bahasa Malaysia, the country's national languageSK (Cons)1) Quality of education may not be on par with other schoolsAnymore to add before i email him the pros and cons... Here is the Bonus Drills for you all» Click to show Spoiler - click again to hide... «"
1,pagi makan roti,"  Yesterday, 01:20 PM",Getting Started,Group: Junior Member,Posts: 64,Joined: Jun 2016,,Airport
2,Slowpokeking,"  Yesterday, 01:21 PM",New Member,Group: New Member,Posts: 0,Joined: Oct 2014,,Since the couple banana might as well send to SK school. Kecian the kids if the parents can't help with the homework. Which is a lot.
3,MonsterPips,"  Yesterday, 01:21 PM",Casual,Group: Junior Member,Posts: 320,Joined: Jun 2013,,Why not both
4,pr0pofol,"  Yesterday, 01:22 PM",Getting Started,Group: Junior Member,Posts: 121,Joined: Oct 2012,,lovelyjooheethanks me now
5,Lyu,"  Yesterday, 01:24 PM",Getting Started,Group: Junior Member,Posts: 147,Joined: Jan 2015,,I figured that ah beng from cina school very weak in bmAmoi also
6,mentallyretarded,"  Yesterday, 01:25 PM",New Member,Group: New Member,Posts: 0,Joined: May 2017,,SK
7,skeith,"  Yesterday, 01:26 PM",Getting Started,Group: Junior Member,Posts: 240,Joined: Jul 2007,,"Send to SK that previously is a ang moh school.Eg, free school in penang, convent, etc etc.They tend to be more sporting, out going, n better in communication skill.Me,Primari school - SRJKSecondary school - SMKCollege - Ang Moh CollegeUni - Ang Moh Uni"
8,Timemuffin,"  Yesterday, 01:27 PM",Getting Started,Group: Junior Member,Posts: 84,Joined: Jul 2011,,"send to SRJK for 6 years13 y.o jor GTFO go to private (cheapest school)don't underestimate the kidkid is able to figure out the homework themselvesif cant, there is always tuition, which is a complete waste of money.SK depends on the neighbourhood.If the PIBG is good, then school environment can be better than SRJKif you want to be trend setter, send to SRJK (T)"
9,eksk,"  Yesterday, 01:27 PM",Casual,Group: Junior Member,Posts: 380,Joined: Oct 2004,,"my son is in cainis skool now.. me and waifu banana.. cannot help with cainis homework, have to send to expensive tuition... he no likee discipline in cainis school.. one budak bising, whole class kena punish.. was hit with ruler on his palm few times.. he was sadding..  and always wanna skip school... hopefully it will build him up"
10,Virlution,"  Yesterday, 01:29 PM",New Member,Group: Junior Member,Posts: 7,Joined: Jan 2010,,who is the chick?
11,cicak.fakir,"  Yesterday, 01:29 PM",Getting Started,Group: Junior Member,Posts: 240,Joined: May 2016,,"SK laaa.later, can take UPSR/PT3/SPM/STPM.no need to rant when employer ask for SPM cert.father-mother always lament about integration but themselves prefer to segregate in communal school. walk the talk. even send to international private sper duper schools with superhero teacher also useless if the kid does not want to learn."
12,bloodcoffee,"  Yesterday, 01:29 PM",New Member,Group: Junior Member,Posts: 9,Joined: Aug 2012,,Primary - sjkcscondary - sjk
13,cjlio1,"  Yesterday, 01:30 PM",Getting Started,Group: Junior Member,Posts: 169,Joined: Dec 2009,,primary chinesesecondary malaycollege english or whatever they like to studyuni english or whatever but please dont come back to Malaysia after completing
